txid,publisher_address,publisher_host,node_address,node_host,esg,blocktime,confirm_height
46307ae74e05ac739a1899797a17dd9d7d449ec9a55d95009bf553a852a9052c,1MUETNNiYW22UiNLzRNvdFFpP1wwpmV1gqrfQ4,,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,m1,85.56,946685062,85
dbe5d22ac30cbe6fcd08960eece3d4be55f1f2e9282f2fe4619f0cec9f9d18b9,1MUETNNiYW22UiNLzRNvdFFpP1wwpmV1gqrfQ4,,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,m2,26.46,946685062,85
87dd99c1c73d6f7c64f10e02bef853302c0df07fd929e97940b657a812ece176,1MUETNNiYW22UiNLzRNvdFFpP1wwpmV1gqrfQ4,,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,m3,24.17,946685062,85
30543b9b9c71e951e1ab38dfb1597137717c17933f61e55284bc2ece03e8ad5a,1MUETNNiYW22UiNLzRNvdFFpP1wwpmV1gqrfQ4,,1BcH8Y9BYTZ1h8V5EJMmu29g3F1Cpz8QDQ3z3E,c1,17.5,946685062,85
2adda6b0b882910dd3114083ea19f41fe7abcb29cffc85e5f8c9dad9a2538779,1MUETNNiYW22UiNLzRNvdFFpP1wwpmV1gqrfQ4,,14bxQXRV6SLyVcpEDK9CZu4fSG2bJt37eEJ8ep,c2,77.16,946685062,85
715a26f1207eb936ef04c75318beef560037069bab01196741271481d9841c23,1MUETNNiYW22UiNLzRNvdFFpP1wwpmV1gqrfQ4,,1UgRUwEYvbGLKGifyd6iEiLqu4LMKjACEYfj4v,c3,99.26,946685062,85
276f5c14a669cd633833b3b8521d50a0b67a6c29be7e2a75db167760dd4ee12d,1MUETNNiYW22UiNLzRNvdFFpP1wwpmV1gqrfQ4,,1Wn3ZhubfkcfqefJg2RhQ781sLSPMdg2wMjLKL,c4,92.76,946685062,85
4253c3de5cf13a392785474c20bedb4947d7dfb493a88927902cf76dc3e411a8,1MUETNNiYW22UiNLzRNvdFFpP1wwpmV1gqrfQ4,,149xLWRgHiqgcszXwC6GDsrpvc8WsKbzGfDiPu,c5,70.53,946685062,85
